time,energy_abs
5128.0,423729.88148935046
5136.0,429172.53338477574
5144.0,161437.2047759978
5152.0,258880.58240689948
5160.0,210888.44992259605
5168.0,194766.97157207574
5176.0,308598.0441897974
5184.0,361342.3062066088
5192.0,133655.9404783163
5200.0,258751.10393077836
5208.0,319481.6374278255
5216.0,297868.13510643167
5224.0,215044.4360101811
5232.0,340230.9101958853
5240.0,435595.9159693527
5248.0,261737.53811644652
5256.0,218800.5283389563
5264.0,301685.82160993194
5272.0,346096.78085571446
5280.0,279044.8753303714
5288.0,162978.83644746206
5296.0,294283.60582036467
5304.0,289183.0108925905
5312.0,440818.5273920109
5320.0,307781.16035589844
5328.0,223139.25487078054
5336.0,277242.4571053217
5344.0,368578.24522144534
5352.0,416717.40743698436
5360.0,199516.4276416495
5368.0,299788.1474964969
5376.0,223436.48317717036
5384.0,202971.88471051905
5392.0,277562.33810255385
5400.0,451702.04348587187
5408.0,260105.86191567924
5416.0,254920.62667441266
5424.0,226767.68753056834
5432.0,247362.97253452256
5440.0,351319.7895487583
5448.0,232357.38170237464
5456.0,175537.1809840404
5464.0,261856.6898965215
5472.0,205773.92341696747
5480.0,436413.1839452074
5488.0,181941.65854711097
5496.0,440529.9023358115
5504.0,259916.290420613
5512.0,262489.000879816
5520.0,259358.12470824434
5528.0,349488.0495551423
5536.0,195929.50190866136
5544.0,350438.28945723927
5552.0,341629.86356631154
5560.0,272380.44860444986
5568.0,356539.72125770594
5576.0,239321.68683406847
5584.0,478157.6834285356
5592.0,297877.4152170598
5600.0,381996.287822835
5608.0,330006.1743097735
5616.0,342898.25218916545
5624.0,265455.9950985635
5632.0,411762.81367408094
5640.0,282767.62223162444
5648.0,267922.43755974417
5656.0,233951.58010435104
5664.0,271609.88859885914
5672.0,220539.19578057964
5680.0,270389.3230999694
5688.0,363620.91917533474
5696.0,226303.61975461792
5704.0,339934.5227740874
5712.0,288303.64300559205
5720.0,168893.88685982034
5728.0,449383.1130095852
5736.0,187728.34225132997
5744.0,314075.9770986892
5752.0,213293.27309909777
5760.0,370017.397455703
5768.0,288484.81212037744
5776.0,344593.7204523992
5784.0,239369.62478443066
5792.0,329930.90642376535
5800.0,210511.8145783954
5808.0,202603.60440238542
5816.0,330196.5137024263
5824.0,312590.3486518093
5832.0,276331.3145152741
5840.0,382485.73708179535
5848.0,154641.0496411216
5856.0,430190.1168235324
5864.0,238286.83742467378
5872.0,269676.1237374579
5880.0,319465.6437972755
5888.0,412262.707457611
5896.0,374367.15064267785
5904.0,309692.70930716523
5912.0,274785.80805554497
5920.0,256644.83152599243
5928.0,319718.95142056
5936.0,291443.0190466291
5944.0,341123.8509894009
5952.0,488558.9827708013
5960.0,324455.4961999509
5968.0,197947.80107441466
5976.0,205080.79010673112
5984.0,210366.1848450218
5992.0,149752.3773474905
6000.0,201084.9095798421
6008.0,261193.87395896603
6016.0,139680.76210905876
6024.0,149793.8315707207
6032.0,267352.4576326818
6040.0,279401.557644025
6048.0,248770.40552276815
6056.0,313910.51038857386
6064.0,270620.17003322515
6072.0,267754.3797974011
6080.0,259333.19670830746
6088.0,304634.2023930733
6096.0,297124.82318041986
6104.0,263844.8407178529
6112.0,217629.83856967028
6120.0,369325.0455783145
6128.0,386375.357181987
6136.0,290892.7544274868
6144.0,202448.87755964763
6152.0,262608.07991073525
6160.0,222572.42782464664
6168.0,227527.78095150803
6176.0,324137.9611470171
6184.0,356306.650875699
6192.0,385390.37828145345
6200.0,172391.7103631736
6208.0,384178.7857598691
6216.0,152615.89402989356
6224.0,306974.17098934046
6232.0,185918.44500060007
6240.0,265475.23215624026
6248.0,359500.29588078137
6256.0,291644.0490653282
6264.0,273343.42913295515
6272.0,351414.6958068061
6280.0,288265.7686736173
6288.0,306304.68396239774
6296.0,257750.42499100772
6304.0,201261.10992373122
6312.0,241218.75875239662
6320.0,465389.61640387523
6328.0,250731.5701527604
6336.0,228220.82392994245
6344.0,90876.89144989905
6352.0,207893.92383417598
6360.0,426639.10097583884
6368.0,273346.5991057785
6376.0,478285.6674864606
6384.0,216022.08994748868
6392.0,352153.17079776165
6400.0,337615.2459977193
6408.0,429790.64956237265
6416.0,236788.16107635063
6424.0,253656.8177694884
6432.0,170465.99003653327
6440.0,347288.3163350977
6448.0,340868.47604467825
6456.0,287377.609625523
6464.0,566086.7965013488
